1761846699862
1761882123517,1,3,-5.591173,2.5494983,9.103469
1761882123527,1,3,-5.8019347,2.7315197,8.752599
1761882123537,1,3,-5.3756213,2.7913952,8.460406
1761882123547,1,3,-4.764891,2.7231371,8.27599
1761882123556,1,3,-4.123026,2.4069946,8.301138
1761882123566,1,3,-3.9242394,1.9220031,8.435259
1761882123576,1,3,-4.0260277,1.6238233,8.587342
1761882123586,1,3,-4.540957,1.5124549,8.728649
1761882123596,1,3,-5.071454,1.6944764,8.680748
1761882123605,1,3,-5.1528845,2.0070264,8.279583
1761882123615,1,3,-4.8091993,2.6740394,8.144264
1761882123625,1,3,-4.543352,2.9003687,7.658075
1761882123635,1,3,-4.4643164,2.9195287,7.39582
1761882123645,1,3,-4.164939,2.4297473,7.829319
1761882123654,1,3,-3.326682,2.1710851,7.846084
1761882123664,1,3,-4.3948607,1.4741346,8.343051
1761882123674,1,3,-4.467909,2.0932472,8.511899
1761882123684,1,3,-4.536167,3.3566198,8.740623
1761882123694,1,3,-4.540957,4.31822,8.82924
1761882123703,1,3,-5.013973,4.893025,8.8963
1761882123713,1,3,-4.956493,5.0870214,8.594527
1761882123723,1,3,-4.780459,4.9157777,8.392148
1761882123733,1,3,-4.3685155,4.0320153,8.584948
1761882123743,1,3,-4.263135,2.9255164,8.783734
1761882123752,1,3,-4.176914,2.3028114,9.043593
1761882123762,1,3,-4.1805067,2.3004162,9.036408
1761882123772,1,3,-4.040398,2.9231215,8.732242
1761882123782,1,3,-3.9026842,3.7685633,8.657995
1761882123792,1,3,-3.7853284,4.4104285,8.889115
1761882123801,1,3,-3.8475988,4.4032435,9.012459
1761882123811,1,3,-4.0727305,4.1661363,9.381291
1761882123821,1,3,-4.0020776,3.6655774,9.544153
1761882123831,1,3,-3.7925134,3.1350806,9.565708
1761882123841,1,3,-3.4356556,2.875221,9.527388
1761882123850,1,3,-3.0644274,2.7123597,9.453142
1761882123860,1,3,-2.994972,2.8740234,9.596844
1761882123870,1,3,-3.0500574,3.2883618,9.839938
1761882123880,1,3,-3.3566198,3.8907092,10.158475
1761882123890,1,3,-3.6847374,4.4643164,9.999207
1761882123899,1,3,-3.478766,4.675078,10.038724
1761882123909,1,3,-3.4117053,4.3948607,10.13692
1761882123919,1,3,-3.382965,3.9122643,10.14171
1761882123929,1,3,-2.8297155,3.5182836,10.471025
1761882123939,1,3,-2.8524683,2.8333082,10.465038
1761882123948,1,3,-2.7399023,2.3854394,10.541678
1761882123958,1,3,-2.9877868,2.1734803,10.262659
1761882123968,1,3,-2.9853919,2.3076012,9.970467
1761882123978,1,3,-3.0249097,2.3614893,9.381291
1761882123988,1,3,-3.0967603,2.2585034,8.87714
1761882123997,1,3,-3.2404613,2.142345,8.974138
1761882124007,1,3,-3.1063404,1.8621277,8.774154
1761882124017,1,3,-3.009342,1.4202466,9.011261
