1761760904270
1761773448600,1,3,0.42152345,-1.4489868,9.323811
1761773448609,1,3,0.61073,-1.4908997,9.230405
1761773448619,1,3,0.7807764,-1.4621594,9.24717
1761773448629,1,3,0.8250842,-1.4693445,9.339378
1761773448639,1,3,1.0214758,-1.5483801,9.562116
1761773448649,1,3,1.0837463,-1.6477734,9.855505
1761773448658,1,3,1.0059083,-1.8094373,10.05549
1761773448668,1,3,1.0118958,-1.8297949,10.37762
1761773448678,1,3,1.5579602,-1.8010547,10.188413
1761773448688,1,3,0.9472302,-1.6178356,9.936936
1761773448698,1,3,-0.40236327,-1.6310083,9.611214
1761773448707,1,3,0.17004639,-0.16884887,9.325008
1761773448717,1,3,0.043110352,0.8095166,9.249565
1761773448727,1,3,-0.5903723,0.19758911,8.545429
1761773448737,1,3,-0.44906616,0.5999524,8.537047
1761773448747,1,3,-0.25387207,1.0502161,8.322693
1761773448756,1,3,-0.4514612,1.2549902,8.853189
1761773448766,1,3,-1.0897338,1.6202307,8.206534
1761773448776,1,3,-1.771117,1.348396,7.4461155
1761773448786,1,3,-1.9447559,-1.0382409,8.147857
1761773448796,1,3,-1.7950672,-2.9734168,8.23767
1761773448805,1,3,-1.3579761,-4.8918276,8.913065
1761773448815,1,3,-0.022752685,-6.148015,9.363329
1761773448825,1,3,0.6167175,-7.164701,9.351354
1761773448835,1,3,0.63468015,-9.174122,9.295071
1761773448845,1,3,-0.10538086,-11.692486,9.333391
1761773448854,1,3,-0.05149292,-13.583353,9.473499
1761773448864,1,3,0.3796106,-14.717395,9.905801
1761773448874,1,3,0.9783655,-14.623989,10.655442
1761773448884,1,3,2.4129822,-11.868519,10.233918
1761773448894,1,3,5.118157,-7.682025,9.265133
1761773448903,1,3,3.7134778,-1.2502002,8.668774
1761773448913,1,3,-1.1843371,1.3651612,6.531218
1761773448923,1,3,-0.36045045,4.8187795,7.345525
1761773448933,1,3,0.4538562,5.3504734,8.120314
1761773448943,1,3,-1.0095007,4.174519,6.319259
1761773448952,1,3,0.791554,0.8825647,6.404282
1761773448962,1,3,0.11615845,0.3161426,6.3276415
1761773448972,1,3,0.96160036,-1.7914746,5.9300685
1761773448982,1,3,3.05365,-1.6417859,6.8317933
1761773448992,1,3,2.9518616,-2.4177723,7.0509377
1761773449001,1,3,2.046544,-0.2969824,7.204219
1761773449011,1,3,1.7184265,1.8333875,7.0317774
