1759607007862
1759653135547,1,3,-4.1805067,-0.75682616,11.593092
1759653135557,1,3,-4.014053,-0.9448352,11.791879
1759653135567,1,3,-3.9972875,-0.9352551,12.064911
1759653135577,1,3,-3.9386096,-0.7113208,12.523557
1759653135586,1,3,-4.1314087,-0.5281018,13.140275
1759653135596,1,3,-4.4643164,-0.5628296,13.370196
1759653135606,1,3,-4.934938,-0.61552,13.232483
1759653135616,1,3,-5.2570677,-0.44547364,12.8061695
1759653135626,1,3,-5.2846107,-0.3221301,12.302018
1759653135635,1,3,-5.322931,0.064665526,11.561956
1759653135645,1,3,-4.9600854,0.3197351,10.979967
1759653135655,1,3,-4.3002577,0.61791503,10.226733
1759653135665,1,3,-4.077521,0.9699829,9.775272
1759653135675,1,3,-3.869154,1.0621911,9.119037
1759653135684,1,3,-3.7015028,1.1496093,8.547825
1759653135694,1,3,-3.5087037,1.0633887,7.699988
1759653135704,1,3,-3.326682,1.2070899,6.843768
1759653135714,1,3,-2.9183314,1.045426,6.4162574
1759653135724,1,3,-2.574646,1.035846,6.4018874
1759653135734,1,3,-2.3327491,1.0047107,6.5204406
1759653135743,1,3,-2.1459374,1.7064514,6.358777
1759653135753,1,3,-2.032174,2.1770728,5.9528213
1759653135763,1,3,-2.0405567,2.4153771,5.9516234
1759653135773,1,3,-1.9160156,2.4237597,5.724097
1759653135783,1,3,-2.0968397,2.2465284,5.261858
1759653135792,1,3,-2.5447083,1.6968713,4.742139
1759653135802,1,3,-2.2333558,1.9267932,4.446354
1759653135812,1,3,-2.3040087,1.5639478,4.5325747
1759653135822,1,3,-2.5590785,0.8753796,4.716991
1759653135832,1,3,-2.5087829,0.54366946,5.6342835
1759653135841,1,3,-2.6979895,0.6730005,5.0487013
1759653135851,1,3,-2.3135889,1.4202466,5.3828063
1759653135861,1,3,-2.5327332,1.9974463,5.694159
1759653135871,1,3,-3.0249097,2.499203,5.54926
1759653135881,1,3,-3.1434631,2.8297155,5.649851
1759653135890,1,3,-3.2811768,2.6860144,5.649851
1759653135900,1,3,-3.458408,2.102827,5.725294
1759653135910,1,3,-3.1075377,1.6801062,5.8246875
1759653135920,1,3,-3.3386571,1.1975098,6.551576
1759653135930,1,3,-3.4835558,1.0849439,6.468948
1759653135939,1,3,-3.378175,1.099314,6.342012
1759653135949,1,3,-3.598517,1.1460168,6.229446
1759653135959,1,3,-3.7925134,1.0035132,5.894143
1759653135969,1,3,-4.6128078,0.5233118,6.3935046
1759653135979,1,3,-4.482279,-0.59635985,5.0498986
1759653135988,1,3,-4.716991,-0.069455564,6.4378123
1759653135998,1,3,-3.424878,0.122145995,6.7144375
1759653136008,1,3,-3.5338514,-0.37841308,6.7838926
1759653136018,1,3,-4.411626,-0.7867639,7.5131764
1759653136028,1,3,-5.3061657,-1.6106507,7.852072
1759653136038,1,3,-6.1252623,-2.6680517,7.9454775
1759653136047,1,3,-6.1683726,-3.5865417,8.235274
1759653136057,1,3,-6.7575474,-4.5146117,8.111931
1759653136067,1,3,-8.081993,-5.415139,7.4485106
1759653136077,1,3,-9.477093,-6.45338,6.7599425
1759653136087,1,3,-10.253078,-8.175399,5.2355127
1759653136096,1,3,-10.775193,-9.962084,4.132606
1759653136106,1,3,-11.160791,-10.917697,4.0571632
1759653136116,1,3,-11.915222,-12.391831,3.8140686
1759653136126,1,3,-12.4265585,-13.716277,3.9517822
1759653136136,1,3,-13.18578,-15.88377,4.0248303
1759653136145,1,3,-12.955858,-18.301542,3.9853125
1759653136155,1,3,-12.518767,-18.506315,4.4990444
1759653136165,1,3,-12.172687,-16.96512,5.294191
1759653136175,1,3,-11.369158,-14.689853,5.548063
1759653136185,1,3,-10.721305,-12.308005,4.998406
1759653136194,1,3,-10.579999,-10.314152,4.743336
1759653136204,1,3,-10.342892,-8.59333,5.0415163
1759653136214,1,3,-9.941726,-7.4149804,5.315746
1759653136224,1,3,-9.623188,-6.2869263,5.3947816
1759653136234,1,3,-9.386082,-5.5384827,4.855902
1759653136243,1,3,-9.255553,-4.8080015,4.4020457
1759653136253,1,3,-8.92504,-4.6499305,3.7877233
1759653136263,1,3,-8.610095,-4.702621,3.1698084
1759653136273,1,3,-8.020921,-4.87626,2.950664
1759653136283,1,3,-7.507189,-4.9133825,2.7949877
1759653136292,1,3,-7.1311707,-4.8810496,2.753075
1759653136302,1,3,-6.8186207,-4.8235693,2.9925768
1759653136328,1,3,-6.524033,-4.348158,3.166216
1759653136348,1,3,-6.8186207,-3.6440222,2.4932153
1759653136358,1,3,-6.998247,-3.424878,2.283651
1759653136368,1,3,-7.195836,-3.2201037,1.9675086
1759653136378,1,3,-7.5910144,-3.2236962,1.8824854
1759653136387,1,3,-7.93949,-3.37578,1.3974938
1759653136397,1,3,-8.745414,-3.8895118,1.3735437
1759653136407,1,3,-9.302256,-4.2248144,1.4226416
1759653136417,1,3,-9.9644785,-4.423601,1.5016773
1759653136427,1,3,-10.448273,-4.2655296,1.5531702
1759653136436,1,3,-11.136841,-4.135001,1.4418018
1759653136446,1,3,-11.559562,-3.9266346,1.0861413
1759653136456,1,3,-12.154724,-3.8523889,0.979563
1759653136466,1,3,-12.5810375,-3.7637732,0.59755737
1759653136476,1,3,-12.695998,-3.605702,0.37721556
1759653136485,1,3,-12.820539,-3.530259,0.37601808
1759653136495,1,3,-12.936698,-3.4667907,-0.18202148
1759653136505,1,3,-13.529466,-3.297942,-0.7041357
1759653136515,1,3,-14.3258095,-3.478766,-1.0897338
1759653136525,1,3,-15.670612,-3.7769458,-1.4573693
1759653136534,1,3,-16.955542,-3.742218,-1.8142273
1759653136544,1,3,-17.53274,-3.5039136,-1.6369958
1759653136554,1,3,-17.08128,-3.333867,-0.96399534
1759653136564,1,3,-16.056211,-3.0835876,-0.1472937
1759653136574,1,3,-14.907799,-3.38536,0.32452515
1759653136583,1,3,-13.070819,-3.0332923,0.29099488
1759653136593,1,3,-12.244537,-2.990182,0.20597167
1759653136603,1,3,-12.169094,-3.121908,-0.44906616
1759653136613,1,3,-12.044553,-3.1614258,-0.70772827
1759653136623,1,3,-11.806249,-3.3638048,-0.74365354
1759653136632,1,3,-11.150013,-3.333867,0.022752685
1759653136642,1,3,-10.68538,-3.3578174,0.37242553
1759653136652,1,3,-10.168056,-3.4069152,1.0298584
1759653136662,1,3,-9.576486,-3.4236803,1.5902929
1759653136672,1,3,-8.9442005,-3.725453,1.660946
1759653136681,1,3,-8.133487,-3.7733533,1.5819104
1759653136691,1,3,-7.139553,-3.2620165,1.0418335
1759653136701,1,3,-6.5384035,-2.9051588,0.5281018
1759653136711,1,3,-6.053412,-2.955454,0.27901977
1759653136721,1,3,-5.7827744,-3.0644274,0.33769774
1759653136730,1,3,-5.498965,-3.4069152,0.45505372
1759653136740,1,3,-5.23671,-3.5362463,0.66701293
1759653136750,1,3,-5.2019825,-3.4751732,0.7149133
1759653136760,1,3,-5.1612673,-3.3015344,0.6885681
1759653136770,1,3,-5.2163525,-3.258424,0.4394861
1759653136780,1,3,-5.405559,-3.0620325,0.22872436
1759653136789,1,3,-5.5732102,-3.1087353,-0.062270507
